Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
TZA,8.12,9667555.0,0.0,0.0,238466000.0,0.0,152315000.0,422498000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185926000.0,2.447412677878396
TZF,8.12,9667555.0,0.0,0.0,238466000.0,0.0,152315000.0,422498000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185926000.0,2.447412677878396
UA,18.15,5679500.0,8560000000.000001,779370000.0,609670000.0,1158548000.0,885774000.0,1987725000.0,224420000.0,-0.42,0.0,0.36,0.0,0.0,0.0,312483000.0,1.1008755904108367
UAG,16.15,100.0,8560000000.000001,779370000.0,609670000.0,1158548000.0,885774000.0,1987725000.0,224420000.0,-0.42,0.0,0.36,0.0,0.0,0.0,312483000.0,1.1008755904108367
UAL,89.12,3723411.0,24518000000.0,14500000000.0,1340000000.0,924000000.0,24864000000.0,33520000000.0,272600000.0,1.48,12.71,7.08,0.0,0.0,0.0,1482000000.0,-20.935436537050624
UAM,9.97,136320.0,0.0,0.0,1340000000.0,924000000.0,24864000000.0,33520000000.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,1482000000.0,-20.935436537050624
UAMY,0.78,922216.0,64816000.0,1910000.0,362579.0,914709.0,15132897.0,6754645.0,68230000.0,0.81,0.0,0.02,0.0,0.0,0.0,27987.0,0.13389312252674776
UAN,3.74,138571.0,429343000.0,627410000.0,0.0,0.0,0.0,0.0,113280000.0,1.84,0.0,0.83,0.0,0.0,0.0,0.0,0.0
UBA,21.01,426517.0,761592000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,29360000.0,0.24,39.64,0.53,0.0,0.0,0.0,8674000.0,20.117779291553134
UBC,18.14,226.0,761592000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,29360000.0,0.24,39.64,0.53,0.0,0.0,0.0,8674000.0,20.117779291553134
UBG,30.2,113.0,761592000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,29360000.0,0.24,39.64,0.53,0.0,0.0,0.0,8674000.0,20.117779291553134
UBM,17.54,34.0,761592000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,29360000.0,0.24,39.64,0.53,0.0,0.0,0.0,8674000.0,20.117779291553134
UBN,8.92,848.0,761592000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,29360000.0,0.24,39.64,0.53,0.0,0.0,0.0,8674000.0,20.117779291553134
UBP,17.4,30899.0,736212000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,8560000.0,-0.05,31.44,0.53,0.0,0.0,0.0,8674000.0,69.00210280373832
UBR,48.25,2932.0,736212000.0,320950000.0,19632000.0,0.0,895382000.0,328122000.0,8560000.0,-0.05,31.44,0.53,0.0,0.0,0.0,8674000.0,69.00210280373832
UBS,16.65,1316515.0,60511000000.0,349520000000.0,20801000000.0,0.0,6322000000.0,864371000000.0,3730000000.0,1.43,45.61,0.36,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UBT,71.28,92273.0,60511000000.0,349520000000.0,20801000000.0,0.0,6322000000.0,864371000000.0,3730000000.0,1.43,45.61,0.36,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UCC,109.08,5439.0,60511000000.0,349520000000.0,20801000000.0,0.0,6322000000.0,864371000000.0,3730000000.0,1.43,45.61,0.36,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UCD,32.38,0.0,60511000000.0,349520000000.0,20801000000.0,0.0,6322000000.0,864371000000.0,3730000000.0,1.43,45.61,0.36,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UCI,15.09,18865.0,60511000000.0,349520000000.0,20801000000.0,0.0,6322000000.0,864371000000.0,3730000000.0,1.43,45.61,0.36,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UCO,32.8,4019425.0,60511000000.0,349520000000.0,20801000000.0,0.0,6322000000.0,864371000000.0,3730000000.0,1.43,45.61,0.36,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UCP,11.3,64680.0,0.0,0.0,20801000000.0,0.0,6322000000.0,864371000000.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UDN,21.82,14762.0,0.0,0.0,20801000000.0,0.0,6322000000.0,864371000000.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UDNT,10.33,0.0,0.0,0.0,20801000000.0,0.0,6322000000.0,864371000000.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UDOW,111.99,548987.0,0.0,0.0,20801000000.0,0.0,6322000000.0,864371000000.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,99766000000.0,-199.11052278820375
UDR,40.51,2696032.0,11852000000.0,3750000000.0,19469000.0,0.0,6737572000.0,3949771000.0,267680000.0,0.43,60.0,0.68,0.0,0.0,0.0,2038000.0,10.476840817393903
UE,22.18,2518928.0,2810000000.0,1550000000.0,105921000.0,0.0,2084727000.0,1830267000.0,114020000.0,0.52,34.21,0.65,0.0,0.0,0.0,490279000.0,7.228378793194176
UEC,1.75,2137000.0,274281000.0,19240000.0,0.0,211662.0,45723158.0,26041829.0,160400000.0,1.1,0.0,0.12,0.0,0.0,0.0,12575973.0,0.20176516832917707
UFI,28.91,534264.0,523642000.00000006,130550000.00000001,97588000.0,126311000.0,205516000.0,212026000.0,18370000.0,0.6,16.76,1.7,0.0,0.0,0.0,44890000.0,9.51151333696244
UFS,53.73,587671.0,3381000000.0,1100000000.0,728000000.0,757000000.0,2765000000.0,2729000000.0,62890000.0,2.0,0.0,3.49,0.0,0.0,0.0,139000000.0,17.48290666242646
UGA,34.56,154867.0,3381000000.0,1100000000.0,728000000.0,757000000.0,2765000000.0,2729000000.0,62890000.0,2.0,0.0,3.49,0.0,0.0,0.0,139000000.0,17.48290666242646
UGAZ,66.83,1473607.0,3381000000.0,1100000000.0,728000000.0,757000000.0,2765000000.0,2729000000.0,62890000.0,2.0,0.0,3.49,0.0,0.0,0.0,139000000.0,17.48290666242646
UGE,44.91,180.0,3381000000.0,1100000000.0,728000000.0,757000000.0,2765000000.0,2729000000.0,62890000.0,2.0,0.0,3.49,0.0,0.0,0.0,139000000.0,17.48290666242646
UGI,54.21,1189216.0,9463000000.0,4470000000.0,640100000.0,278600000.0,5537000000.0,7841300000.0,173860000.0,0.33,13.79,3.95,0.0,0.0,0.0,558400000.0,-6.479494995973772
UGL,33.63,28218.0,9463000000.0,4470000000.0,640100000.0,278600000.0,5537000000.0,7841300000.0,173860000.0,0.33,13.79,3.95,0.0,0.0,0.0,558400000.0,-6.479494995973772
UGP,9.36,2134536.0,5001000000.0,3960000000.0,5273864000.0,3491879000.0,6495704000.0,18619490000.0,543100000.0,0.83,14.52,0.63,0.0,0.0,0.0,5002004000.0,-2.615438225004603
UHN,21.06,28055.0,5001000000.0,3960000000.0,5273864000.0,3491879000.0,6495704000.0,18619490000.0,543100000.0,0.83,14.52,0.63,0.0,0.0,0.0,5002004000.0,-2.615438225004603
UHS,126.75,726337.0,11766000000.0,3990000000.0,1500898000.0,136177000.0,4571837000.0,5703690000.0,86090000.0,0.95,14.85,8.53,0.0,0.0,0.0,74423000.0,1.5835985596468811
UHT,72.29,131961.0,996795000.0,250060000.0,9102000.0,0.0,446397000.0,279447000.0,13750000.0,0.51,39.05,1.86,0.0,0.0,0.0,3387000.0,12.884618181818182
UIL,72.29,131961.0,996795000.0,250060000.0,9102000.0,0.0,446397000.0,279447000.0,13750000.0,0.51,39.05,1.86,0.0,0.0,0.0,3387000.0,12.884618181818182
UIS,20.1,1108928.0,1046000000.0,648300000.0,503300000.0,26100000.0,142500000.0,3868900000.0,51010000.0,1.19,20.08,1.02,0.0,0.0,0.0,733900000.0,-51.009115859635365
UJB,66.77,126.0,1046000000.0,648300000.0,503300000.0,26100000.0,142500000.0,3868900000.0,51010000.0,1.19,20.08,1.02,0.0,0.0,0.0,733900000.0,-51.009115859635365
UL,55.95,544752.0,145239000000.0,34510000000.0,5653000000.0,3962000000.0,10411000000.0,45898000000.0,2690000000.0,0.64,22.12,2.53,0.0,0.0,0.0,3317000000.0,-9.646561338289963
ULE,16.2199,1864.0,145239000000.0,34510000000.0,5653000000.0,3962000000.0,10411000000.0,45898000000.0,2690000000.0,0.64,22.12,2.53,0.0,0.0,0.0,3317000000.0,-9.646561338289963
ULST,40.32,25044.0,145239000000.0,34510000000.0,5653000000.0,3962000000.0,10411000000.0,45898000000.0,2690000000.0,0.64,22.12,2.53,0.0,0.0,0.0,3317000000.0,-9.646561338289963
UMC,2.48,1714605.0,5983000000.0,2790000000.0,22774415000.0,18257500000.0,205741681000.0,181511222000.0,12010000000.0,0.24,16.13,0.16,0.0,0.0,0.0,81674572000.0,11.000382368859285
UMDD,135.41,2152.0,5983000000.0,2790000000.0,22774415000.0,18257500000.0,205741681000.0,181511222000.0,12010000000.0,0.24,16.13,0.16,0.0,0.0,0.0,81674572000.0,11.000382368859285
UMH,15.6,312212.0,579532000.0,386420000.0,25451053.0,17569365.0,614868881.0,402665862.0,37050000.0,0.49,0.0,0.51,0.0,0.0,0.0,23242090.0,7.107100708502024
UMX,27.43,10526.0,0.0,0.0,25451053.0,17569365.0,614868881.0,402665862.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,23242090.0,7.107100708502024
UN,56.52,621134.0,151763000000.0,34510000000.0,4204000000.0,3962000000.0,10411000000.0,45898000000.0,2690000000.0,0.72,22.36,2.53,0.0,0.0,0.0,3317000000.0,-10.050557620817845
UNF,178.15,137466.0,3367000000.0,0.0,187174000.0,79068000.0,525115000.0,365936000.0,15430000.0,0.44,28.65,6.14,0.0,0.0,0.0,349752000.0,44.643259883344136
UNG,24.37,3307228.0,3367000000.0,0.0,187174000.0,79068000.0,525115000.0,365936000.0,15430000.0,0.44,28.65,6.14,0.0,0.0,0.0,349752000.0,44.643259883344136
UNH,266.39,5671802.0,256663000000.0,35060000000.0,15830000000.0,0.0,4618000000.0,87036000000.0,962470000.0,0.73,22.2,12.01,0.0,0.0,0.0,11981000000.0,-60.848130331335
UNL,9.32,118.0,256663000000.0,35060000000.0,15830000000.0,0.0,4618000000.0,87036000000.0,962470000.0,0.73,22.2,12.01,0.0,0.0,0.0,11981000000.0,-60.848130331335
UNM,39.48,3976504.0,8860000000.0,3200000000.0,1665700000.0,0.0,504800000.0,54438200000.0,218700000.0,1.41,8.4,4.82,0.0,0.0,0.0,77400000.0,-240.5428669410151
UNP,164.01,13247667.0,122009000000.0,22810000000.0,1493000000.0,749000000.0,50960000000.0,32950000000.0,739490000.0,0.65,11.43,14.44,0.0,0.0,0.0,1275000000.0,28.09943339328456
UNT,27.27,1041324.0,1459000000.0,656690000.0,119672000.0,0.0,0.0,1235892000.0,54090000.0,3.51,13.26,2.04,0.0,0.0,0.0,0.0,-21.189462007764835
UPL,1.41,5175353.0,256172000.00000003,2180000000.0,0.0,0.0,0.0,0.0,197060000.0,1.34,0.0,1.04,0.0,0.0,0.0,0.0,0.0
UPRO,58.37,2874347.0,256172000.00000003,2180000000.0,0.0,0.0,0.0,0.0,197060000.0,1.34,0.0,1.04,0.0,0.0,0.0,0.0,0.0
UPS,119.12,4348507.0,101942000000.0,22770000000.0,10346000000.0,404000000.0,22118000000.0,44373000000.0,693390000.0,1.05,19.92,5.95,0.0,0.0,0.0,3320000000.0,-15.825870001009532
UPV,53.69,126.0,101942000000.0,22770000000.0,10346000000.0,404000000.0,22118000000.0,44373000000.0,693390000.0,1.05,19.92,5.95,0.0,0.0,0.0,3320000000.0,-15.825870001009532
UPW,48.17,106.0,101942000000.0,22770000000.0,10346000000.0,404000000.0,22118000000.0,44373000000.0,693390000.0,1.05,19.92,5.95,0.0,0.0,0.0,3320000000.0,-15.825870001009532
UQM,1.29,140897.0,73180000.0,3140000.0,823793.0,2341360.0,4613211.0,5362935.0,54210000.0,0.62,0.0,0.12,0.0,0.0,0.0,6309269.0,0.13554823372071573
URA,12.91,300607.0,73180000.0,3140000.0,823793.0,2341360.0,4613211.0,5362935.0,54210000.0,0.62,0.0,0.12,0.0,0.0,0.0,6309269.0,0.13554823372071573
URE,66.92,13001.0,73180000.0,3140000.0,823793.0,2341360.0,4613211.0,5362935.0,54210000.0,0.62,0.0,0.12,0.0,0.0,0.0,6309269.0,0.13554823372071573
URG,0.9266,4697867.0,116113000.0,17080000.0,0.0,0.0,71581000.0,0.0,146720000.0,0.9,43.73,0.018,0.0,0.0,0.0,0.0,0.4878748636859324
URI,171.76,1575028.0,13988000000.0,8990000000.0,1233000000.0,75000000.0,467000000.0,11924000000.0,82750000.0,3.22,9.3,18.17,0.0,0.0,0.0,352000000.0,-122.57099697885197
URR,17.3118,20.0,13988000000.0,8990000000.0,1233000000.0,75000000.0,467000000.0,11924000000.0,82750000.0,3.22,9.3,18.17,0.0,0.0,0.0,352000000.0,-122.57099697885197
URTH,92.51,20776.0,13988000000.0,8990000000.0,1233000000.0,75000000.0,467000000.0,11924000000.0,82750000.0,3.22,9.3,18.17,0.0,0.0,0.0,352000000.0,-122.57099697885197
URTY,109.7,85601.0,13988000000.0,8990000000.0,1233000000.0,75000000.0,467000000.0,11924000000.0,82750000.0,3.22,9.3,18.17,0.0,0.0,0.0,352000000.0,-122.57099697885197
URZ,109.7,85601.0,13988000000.0,8990000000.0,1233000000.0,75000000.0,467000000.0,11924000000.0,82750000.0,3.22,9.3,18.17,0.0,0.0,0.0,352000000.0,-122.57099697885197
USA,6.8,710941.0,1320000000.0,0.0,1233000000.0,75000000.0,467000000.0,11924000000.0,0.0,3.22,5.25,0.0,0.0,0.0,0.0,352000000.0,-122.57099697885197
USAC,16.7,249732.0,1572000000.0,1530000000.0,40563000.0,33444000.0,1292476000.0,858234000.0,94100000.0,2.07,0.0,1.55,0.0,0.0,0.0,47000.0,5.116187566418703
USAG,15.68,1101.0,1572000000.0,1530000000.0,40563000.0,33444000.0,1292476000.0,858234000.0,94100000.0,2.07,0.0,1.55,0.0,0.0,0.0,47000.0,5.116187566418703
USB,55.35,12672889.0,89825000000.0,56320000000.0,0.0,192000000.0,2432000000.0,412374000000.0,1630000000.0,1.01,14.39,3.83,0.0,0.0,0.0,16405000000.0,-241.37484662576688
USCI,41.95,53891.0,89825000000.0,56320000000.0,0.0,192000000.0,2432000000.0,412374000000.0,1630000000.0,1.01,14.39,3.83,0.0,0.0,0.0,16405000000.0,-241.37484662576688
USD,45.39,25535.0,89825000000.0,56320000000.0,0.0,192000000.0,2432000000.0,412374000000.0,1630000000.0,1.01,14.39,3.83,0.0,0.0,0.0,16405000000.0,-241.37484662576688
USDP,9.85,77441.0,260687000.0,204060000.0,4626000.0,0.0,146573000.0,234095000.0,21920000.0,1.07,12.28,0.8,0.0,0.0,0.0,7874000.0,-3.4752965328467154
USDU,26.53,69043.0,260687000.0,204060000.0,4626000.0,0.0,146573000.0,234095000.0,21920000.0,1.07,12.28,0.8,0.0,0.0,0.0,7874000.0,-3.4752965328467154
USFR,25.12,177208.0,260687000.0,204060000.0,4626000.0,0.0,146573000.0,234095000.0,21920000.0,1.07,12.28,0.8,0.0,0.0,0.0,7874000.0,-3.4752965328467154
USG,43.29,680873.0,6058000000.0,1080000000.0,235000000.0,252000000.0,1762000000.0,2006000000.0,139750000.0,1.12,68.7,0.63,0.0,0.0,0.0,394000000.0,3.23613595706619
USL,25.91,33775.0,6058000000.0,1080000000.0,235000000.0,252000000.0,1762000000.0,2006000000.0,139750000.0,1.12,68.7,0.63,0.0,0.0,0.0,394000000.0,3.23613595706619
USM,43.94,270946.0,3798000000.0,1630000000.0,843000000.0,138000000.0,2320000000.0,3153000000.0,52550000.0,0.73,56.92,0.78,0.0,0.0,0.0,352000000.0,4.191246431969553
USMI,18.4,0.0,3798000000.0,1630000000.0,843000000.0,138000000.0,2320000000.0,3153000000.0,52550000.0,0.73,56.92,0.78,0.0,0.0,0.0,352000000.0,4.191246431969553
USMV,57.45,1072911.0,3798000000.0,1630000000.0,843000000.0,138000000.0,2320000000.0,3153000000.0,52550000.0,0.73,56.92,0.78,0.0,0.0,0.0,352000000.0,4.191246431969553
USNA,121.8,239851.0,2892000000.0,0.0,0.0,62918000.0,102847000.0,156059000.0,24250000.0,0.49,36.1,3.3,0.0,0.0,0.0,247131000.0,9.293938144329896
USO,14.8,28359874.0,2892000000.0,0.0,0.0,62918000.0,102847000.0,156059000.0,24250000.0,0.49,36.1,3.3,0.0,0.0,0.0,247131000.0,9.293938144329896
USPH,117.0,208148.0,1483000000.0,61420000.0,52562000.0,0.0,20385000.0,110013000.0,12690000.0,1.01,68.0,1.72,0.0,0.0,0.0,21933000.0,-2.2280141843971633
UST,52.63,39225.0,1483000000.0,61420000.0,52562000.0,0.0,20385000.0,110013000.0,12690000.0,1.01,68.0,1.72,0.0,0.0,0.0,21933000.0,-2.2280141843971633
USV,17.6,131.0,1483000000.0,61420000.0,52562000.0,0.0,20385000.0,110013000.0,12690000.0,1.01,68.0,1.72,0.0,0.0,0.0,21933000.0,-2.2280141843971633
UTF,22.78,149682.0,1957000000.0,850000000.0,13240149.0,0.0,0.0,886134943.0,85320000.0,0.67,4.33,5.3,0.0,0.0,0.0,7492323.0,-10.181815614744492
UTG,31.03,67210.0,1519000000.0,445000000.0,2389876.0,0.0,0.0,337172725.0,48670000.0,0.48,0.0,0.46,0.0,0.0,0.0,716782.0,-6.876177028970618
UTI,2.65,49414.0,66745999.99999999,42330000.0,15197000.0,0.0,106664000.0,148326000.0,25190000.0,2.94,0.0,1.11,0.0,0.0,0.0,50138000.0,0.7889539499801509
UTL,49.62,124457.0,762077000.0,437400000.0,81200000.0,13300000.0,971500000.0,905100000.0,14870000.0,-0.25,22.7,2.26,0.0,0.0,0.0,8900000.0,9.606590450571622
UTLT,27.01,0.0,0.0,0.0,81200000.0,13300000.0,971500000.0,905100000.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,8900000.0,9.606590450571622
UTX,141.85,7330895.0,113677000000.0,28310000000.0,12595000000.0,9881000000.0,10186000000.0,65368000000.0,800090000.0,1.06,22.37,6.35,0.0,0.0,0.0,8985000000.0,-39.758339686785234
UUP,24.91,742741.0,113677000000.0,28310000000.0,12595000000.0,9881000000.0,10186000000.0,65368000000.0,800090000.0,1.06,22.37,6.35,0.0,0.0,0.0,8985000000.0,-39.758339686785234
UUPT,29.72,0.0,113677000000.0,28310000000.0,12595000000.0,9881000000.0,10186000000.0,65368000000.0,800090000.0,1.06,22.37,6.35,0.0,0.0,0.0,8985000000.0,-39.758339686785234
UUU,1.35,15170.0,3122000.0,5540000.0,2884798.0,5491892.0,35585.0,6150607.0,2310000.0,-0.22,0.0,0.93,0.0,0.0,0.0,128161.0,-0.46637077922077924
UUUU,3.3,1408012.0,288257000.0,24710000.0,2884798.0,5491892.0,35585.0,6150607.0,86650000.0,0.1,0.0,0.22,0.0,0.0,0.0,128161.0,-0.012432965954991344
UVE,46.6,529509.0,1663000000.0,15110000.0,65972000.0,0.0,32866000.0,1015011000.0,34870000.0,1.04,12.79,3.73,0.0,0.0,0.0,213486000.0,-20.62460567823344
UVV,67.25,429099.0,1678000000.0,442460000.0,379159000.0,748729000.0,323794000.0,783330000.0,24960000.0,0.51,14.85,4.53,0.0,0.0,0.0,234128000.0,17.360807291666667
UVXY,36.76,10662646.0,1678000000.0,442460000.0,379159000.0,748729000.0,323794000.0,783330000.0,24960000.0,0.51,14.85,4.53,0.0,0.0,0.0,234128000.0,17.360807291666667
UWM,86.84,113373.0,1678000000.0,442460000.0,379159000.0,748729000.0,323794000.0,783330000.0,24960000.0,0.51,14.85,4.53,0.0,0.0,0.0,234128000.0,17.360807291666667
UWN,2.39,134802.0,40267000.0,6820000.0,485774.0,430296.0,12812411.0,14869711.0,16850000.0,1.46,30.64,0.08,0.0,0.0,0.0,9508931.0,0.4766237091988131
UWTI,24.62,19395146.0,0.0,0.0,485774.0,430296.0,12812411.0,14869711.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,9508931.0,0.4766237091988131
UXI,82.05,634.0,0.0,0.0,485774.0,430296.0,12812411.0,14869711.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,9508931.0,0.4766237091988131
UXJ,33.7,1203.0,0.0,0.0,485774.0,430296.0,12812411.0,14869711.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,9508931.0,0.4766237091988131
UYG,46.34,39315.0,0.0,0.0,485774.0,430296.0,12812411.0,14869711.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,9508931.0,0.4766237091988131
UYM,72.67,10383.0,0.0,0.0,485774.0,430296.0,12812411.0,14869711.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,9508931.0,0.4766237091988131
UZA,25.05,5862.0,2134999999.9999998,1640000000.0,485774.0,430296.0,12812411.0,14869711.0,85110000.0,0.43,71.66,0.35,0.0,0.0,0.0,9508931.0,0.09436152626013394
UZB,25.67,3539.0,2178000000.0,1640000000.0,485774.0,430296.0,12812411.0,14869711.0,85110000.0,0.43,73.11,0.35,0.0,0.0,0.0,9508931.0,0.09436152626013394
V,149.24,15628076.0,333878000000.0,16629999999.999998,2554000000.0,0.0,1420000000.0,35217000000.0,1780000000.0,1.0,36.63,4.1,0.0,0.0,0.0,9874000000.0,-12.36376404494382
VAC,118.15,562047.0,5558000000.0,1330000000.0,1273805000.0,716533000.0,252727000.0,1861173000.0,47100000.0,1.53,16.37,7.21,0.0,0.0,0.0,409059000.0,2.425334394904459
VAL,0.0,0.0,0.0,0.0,1273805000.0,716533000.0,252727000.0,1861173000.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,409059000.0,2.425334394904459
VALE,14.52,27725706.0,79664000000.0,21790000000.0,0.0,0.0,0.0,0.0,5200000000.0,1.99,19.71,0.76,0.0,0.0,0.0,0.0,0.0
VAR,111.68,841870.0,10297000000.0,18200000.0,886400000.0,439700000.0,255300000.0,1680100000.0,91550000.0,1.05,72.85,1.54,0.0,0.0,0.0,716200000.0,1.9229929000546149
VAW,137.44,79070.0,10297000000.0,18200000.0,886400000.0,439700000.0,255300000.0,1680100000.0,91550000.0,1.05,72.85,1.54,0.0,0.0,0.0,716200000.0,1.9229929000546149
VB,164.83,377720.0,10297000000.0,18200000.0,886400000.0,439700000.0,255300000.0,1680100000.0,91550000.0,1.05,72.85,1.54,0.0,0.0,0.0,716200000.0,1.9229929000546149
VBF,17.68,39167.0,199327000.0,0.0,886400000.0,439700000.0,255300000.0,1680100000.0,0.0,1.05,26.79,0.0,0.0,0.0,0.0,716200000.0,1.9229929000546149
VBK,188.15,83773.0,199327000.0,0.0,886400000.0,439700000.0,255300000.0,1680100000.0,0.0,1.05,26.79,0.0,0.0,0.0,0.0,716200000.0,1.9229929000546149
VBR,142.32,143988.0,199327000.0,0.0,886400000.0,439700000.0,255300000.0,1680100000.0,0.0,1.05,26.79,0.0,0.0,0.0,0.0,716200000.0,1.9229929000546149
VC,107.18,865156.0,3008000000.0,378000000.0,666000000.0,189000000.0,377000000.0,1543000000.0,29360000.0,1.02,18.95,5.41,0.0,0.0,0.0,706000000.0,4.564032697547684
VCF,14.6,6803.0,70622000.0,30270000.0,1447739.0,0.0,0.0,30345391.0,4840000.0,-0.09,22.6,0.65,0.0,0.0,0.0,0.0,-6.045369163223141
VCO,45.09,611.0,0.0,0.0,1447739.0,0.0,0.0,30345391.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-6.045369163223141
VCR,181.38,97063.0,0.0,0.0,1447739.0,0.0,0.0,30345391.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-6.045369163223141
VCRA,34.82,214739.0,1066000000.0,108280000.0,36275000.0,2815000.0,5751000.0,85536000.0,30170000.0,-0.16,0.0,0.34,0.0,0.0,0.0,28726000.0,-0.7439592310241963
VCV,11.67,104707.0,557152000.0,0.0,36275000.0,2815000.0,5751000.0,85536000.0,0.0,-0.16,31.37,0.0,0.0,0.0,0.0,28726000.0,-0.7439592310241963
VDC,143.39,113146.0,557152000.0,0.0,36275000.0,2815000.0,5751000.0,85536000.0,0.0,-0.16,31.37,0.0,0.0,0.0,0.0,28726000.0,-0.7439592310241963
VDE,104.03,184766.0,557152000.0,0.0,36275000.0,2815000.0,5751000.0,85536000.0,0.0,-0.16,31.37,0.0,0.0,0.0,0.0,28726000.0,-0.7439592310241963
VEA,43.81,6237711.0,557152000.0,0.0,36275000.0,2815000.0,5751000.0,85536000.0,0.0,-0.16,31.37,0.0,0.0,0.0,0.0,28726000.0,-0.7439592310241963
VEC,31.97,111154.0,354528000.0,75420000.0,174995000.0,12751000.0,0.0,0.0,11250000.0,1.61,5.69,5.54,0.0,0.0,0.0,0.0,12.233044444444445
VEEV,103.07,1699903.0,15016000000.0,0.0,233731000.0,0.0,52284000.0,325481000.0,121830000.0,1.34,99.82,1.04,0.0,0.0,0.0,320183000.0,1.8245444471804975
VEGA,32.1358,58.0,15016000000.0,0.0,233731000.0,0.0,52284000.0,325481000.0,121830000.0,1.34,99.82,1.04,0.0,0.0,0.0,320183000.0,1.8245444471804975
VEGI,29.82,3571.0,15016000000.0,0.0,233731000.0,0.0,52284000.0,325481000.0,121830000.0,1.34,99.82,1.04,0.0,0.0,0.0,320183000.0,1.8245444471804975
VET,32.59,149562.0,4982000000.0,1230000000.0,0.0,0.0,0.0,0.0,152360000.0,0.87,0.0,0.4,0.0,0.0,0.0,0.0,0.0
VEU,52.71,3076915.0,4982000000.0,1230000000.0,0.0,0.0,0.0,0.0,152360000.0,0.87,0.0,0.4,0.0,0.0,0.0,0.0,0.0
VFC,91.86,3281531.0,36570000000.0,3480000000.0,1408587000.0,1861441000.0,1011617000.0,6623214000.0,396460000.0,0.66,34.93,2.64,0.0,0.0,0.0,680762000.0,-7.424895954194622
VFH,72.74,540788.0,36570000000.0,3480000000.0,1408587000.0,1861441000.0,1011617000.0,6623214000.0,396460000.0,0.66,34.93,2.64,0.0,0.0,0.0,680762000.0,-7.424895954194622
VFL,12.16,6773.0,54975000.0,30220000.0,1324293.0,0.0,0.0,30661229.0,4530000.0,-0.1,19.3,0.63,0.0,0.0,0.0,0.0,-6.5492294150110375
VG,13.58,3476822.0,3249000000.0,198310000.0,44159000.0,2971000.0,46754000.0,385783000.0,239060000.0,-0.06,0.0,0.05,0.0,0.0,0.0,31360000.0,-1.1422414874926796
VGI,13.1,73956.0,0.0,0.0,44159000.0,2971000.0,46754000.0,385783000.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,31360000.0,-1.1422414874926796
VGK,57.43,2549185.0,0.0,0.0,44159000.0,2971000.0,46754000.0,385783000.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,31360000.0,-1.1422414874926796
VGM,11.75,136292.0,634436000.0,0.0,44159000.0,2971000.0,46754000.0,385783000.0,0.0,-0.06,23.49,0.0,0.0,0.0,0.0,31360000.0,-1.1422414874926796
VGR,14.35,2916229.0,2013999999.9999998,1270000000.0,40698000.0,89790000.0,85516000.0,1660038000.0,140920000.0,0.19,23.86,0.6,0.0,0.0,0.0,301353000.0,-8.499506812375817
VGT,201.77,699282.0,2013999999.9999998,1270000000.0,40698000.0,89790000.0,85516000.0,1660038000.0,140920000.0,0.19,23.86,0.6,0.0,0.0,0.0,301353000.0,-8.499506812375817
